Planet_Name,Host_Star,Default_Flag,Num_Stars,Num_Planets,Discovery_Method,Discovery_Year,Discovery_Facility,Solar_System_Type,Controversial_Flag,Reference_Name,Orbital_Period_Days,Orbital_Period_Error_Upper,Orbital_Period_Error_Lower,Orbital_Period_Limit_Flag,Semi_Major_Axis_AU,Semi_Major_Axis_Error_Upper,Semi_Major_Axis_Error_Lower,Semi_Major_Axis_Limit_Flag,Planet_Radius_Earth,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,Planet_Mass_Earth,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,Orbital_Eccentricity,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,Insolation_Flux,pl_insolerr1,pl_insolerr2,pl_insollim,Equilibrium_Temperature,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,Star_Temperature_K,st_tefferr1,st_tefferr2,st_tefflim,Star_Radius_Solar,st_raderr1,st_raderr2,st_radlim,Star_Mass_Solar,st_masserr1,st_masserr2,st_masslim,Star_Metallicity,st_meterr1,st_meterr2,st_metlim,st_metratio,Star_Surface_Gravity,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,System_Distance_PC,sy_disterr1,sy_disterr2,System_Visual_Magnitude,sy_vmagerr1,sy_vmagerr2,System_Infrared_Magnitude,sy_kmagerr1,sy_kmagerr2,System_Gaia_Magnitude,sy_gaiamagerr1,sy_gaiamagerr2,Row_Last_Update,Publication_Date,Release_Date,Discovery_Date,Discovery_Method_Index,Discovery_Facility_Index,Solar_System_Type_Index
WASP-117 b,WASP-117,1,1,1,Transit,2014,SuperWASP,Published Confirmed,false,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,10.02165,5.5E-4,-5.5E-4,false,0.11312557679914084,0.002684978260869558,-0.0027789380434782513,,11.882,0.785,-0.785,0,1.06,0.07,-0.07,0,95.349,15.8915,-15.8915,0,0.3,0.05,-0.05,0,Mass,0.3,0.02,-0.02,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,1102,28,-27,0,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,Unknown,6040.0,90.0,-90.0,0,1.22,0.06,-0.06,0,1.29,0.3,-0.3,0,-0.11,0.08140913811007251,-0.0808961578400829,0,[Fe/H],4.28,0.16,-0.16,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h27m06.19s,36.7758112,-50d17m03.93s,-50.2844247,157.963,0.636,-0.632,10.139,0.005,-0.005,8.78,0.021,-0.021,10.0269,3.01E-4,-3.01E-4,25/4/2018,2017-03,,2014-01-01,0.0,3.0,0.0
WASP-136 b,WASP-136,1,1,1,Transit,2016,SuperWASP,Published Confirmed,false,<a refstr=LAM_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...599A...3L/abstract target=ref>Lam et al. 2017</a>,5.215357,6.0E-6,-6.0E-6,false,0.0661,0.0012,-0.0012,false,15.468,1.793,-1.793,0,1.38,0.16,-0.16,0,479.9233,25.4264,-25.4264,0,1.51,0.08,-0.08,0,Mass,0.09342613987473901,0.04802127868852457,-0.04109831850117093,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,1742,82,-82,0,0,<a refstr=LAM_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...599A...3L/abstract target=ref>Lam et al. 2017</a>,Unknown,6260.0,100.0,-100.0,0,2.21,0.22,-0.22,0,1.41,0.07,-0.07,0,-0.18,0.1,-0.1,0,[Fe/H],3.9,0.06,-0.06,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h01m18.18s,0.325761,-08d55m34.50s,-8.9262512,275.587,4.606,-4.46,9.974,0.003,-0.003,8.805,0.024,-0.024,9.81929,2.08E-4,-2.08E-4,30/11/2016,2017-03,,2016-01-01,0.0,3.0,0.0
Wolf 327 b,Wolf 327,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,false,<a refstr=MURGAS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240112150M/abstract target=ref>Murgas et al. 2024</a>,0.5734745,3.0E-7,-3.0E-7,false,0.01,4.0E-4,-4.0E-4,false,1.24,0.06,-0.06,0,0.111,0.005,-0.005,0,2.53,0.46,-0.46,0,0.00796,0.00145,-0.00145,0,Mass,0.0,0.04802127868852457,-0.04109831850117093,0,233.9,18.3,-18.3,0,996,22,-22,0,0,<a refstr=MURGAS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240112150M/abstract target=ref>Murgas et al. 2024</a>,M2.5 V,3542.0,70.0,-70.0,0,0.41,0.01,-0.01,0,0.41,0.02,-0.02,0,-0.17,0.04,-0.04,0,[Fe/H],4.87,0.05,-0.05,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h53m30.80s,148.3783199,+35d34m13.97s,35.570548,28.5321,0.0512,-0.0512,13.018,0.062,-0.062,8.435,0.017,-0.017,11.9522,6.46E-4,-6.46E-4,5/2/2024,2024-01,,2024-01-01,0.0,0.0,0.0
TOI-674 b,TOI-674,1,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,false,<a refstr=MURGAS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..60M/abstract target=ref>Murgas et al. 2021</a>,1.977143,3.0E-6,-3.0E-6,false,0.025,8.0E-4,-8.0E-4,false,5.25,0.17,-0.17,0,0.468,0.015,-0.015,0,23.6,3.3,-3.3,0,0.07425,0.01038,-0.01038,0,Mass,0.0,0.04802127868852457,-0.04109831850117093,0,38.4,0.1,-0.1,0,635,15,-15,0,0,<a refstr=MURGAS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..60M/abstract target=ref>Murgas et al. 2021</a>,M2 V,3514.0,57.0,-57.0,0,0.42,0.01,-0.01,0,0.42,0.01,-0.01,0,0.17,0.12,-0.12,0,[Fe/H],4.81,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h58m20.77s,164.5865592,-36d51m29.19s,-36.8581092,46.0851,0.1159,-0.1153,14.203,0.041,-0.041,9.469,0.019,-0.019,13.0914,4.26E-4,-4.26E-4,12/7/2021,2021-09,,2021-01-01,0.0,0.0,0.0
WASP-57 b,WASP-57,1,1,1,Transit,2012,SuperWASP,Published Confirmed,false,<a refstr=SOUTHWORTH_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015MNRAS.454.3094S/abstract target=ref>Southworth et al. 2015</a>,2.83891856,8.1E-7,-8.1E-7,false,0.03769,9.7E-4,-9.7E-4,false,11.769,0.594,-0.594,0,1.05,0.053,-0.053,0,204.68252,19.70546,-19.70546,0,0.644,0.062,-0.062,0,Mass,0.09342613987473901,0.04802127868852457,-0.04109831850117093,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,1338,29,-29,0,0,<a refstr=SOUTHWORTH_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015MNRAS.454.3094S/abstract target=ref>Southworth et al. 2015</a>,Unknown,5600.0,100.0,-100.0,0,0.93,0.03,-0.03,0,0.89,0.07,-0.07,0,-0.25,0.1,-0.1,0,[Fe/H],4.45,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14h55m16.79s,223.8199788,-02d03m27.67s,-2.0576866,398.276,5.82,-5.657,12.913,0.103,-0.103,11.244,0.026,-0.026,12.7293,2.9E-4,-2.9E-4,7/10/2015,2015-12,,2012-01-01,0.0,3.0,0.0
V1298 Tau e,V1298 Tau,1,3,4,Transit,2019,K2,Published Confirmed,false,<a refstr=FINOCIETY_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.526.4627F/abstract target=ref>Finociety et al. 2023</a>,53.5,0.4,-0.4,false,0.11312557679914084,0.002684978260869558,-0.0027789380434782513,,9.976,0.5407124999999997,-0.48278482142857165,0,0.89,0.048238392857142896,-0.043070535714285804,0,321.00669,111.23994,-82.63539,0,1.01,0.35,-0.26,0,Mass,0.09342613987473901,0.04802127868852457,-0.04109831850117093,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,1102,28,-27,0,0,<a refstr=FINOCIETY_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.526.4627F/abstract target=ref>Finociety et al. 2023</a>,Unknown,4941.0,31.0,-16.0,0,1.43,0.03,-0.03,0,1.26,0.06,-0.06,0,0.06199999999999998,0.08140913811007251,-0.0808961578400829,0,Unknown,4.23,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h05m19.60s,61.331654,+20d09m25.31s,20.1570318,108.199,0.704,-0.696,10.115,0.009,-0.009,8.094,0.021,-0.021,10.0702,6.82E-4,-6.82E-4,25/3/2024,2023-12,,2019-01-01,0.0,2.0,0.0
WASP-49 b,WASP-49,1,2,1,Transit,2012,SuperWASP,Published Confirmed,false,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,2.78174,6.0E-6,-6.0E-6,false,0.11312557679914084,0.002684978260869558,-0.0027789380434782513,,12.442,1.233,-1.233,0,1.11,0.11,-0.11,0,117.5971,25.4264,-25.4264,0,0.37,0.08,-0.08,0,Mass,0.0,0.04802127868852457,-0.04109831850117093,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,1102,28,-27,0,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,Unknown,5600.0,150.0,-150.0,0,0.97,0.09,-0.09,0,0.92,0.3,-0.3,0,-0.23,0.08140913811007251,-0.0808961578400829,0,[Fe/H],4.5,0.1,-0.1,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h04m21.53s,91.0897193,-16d57m55.40s,-16.9653901,194.553,1.203,-1.189,11.352,0.011,-0.011,9.749,0.021,-0.021,11.2907,4.69E-4,-4.69E-4,25/4/2018,2017-03,,2012-01-01,0.0,3.0,0.0
WASP-62 b,WASP-62,1,1,1,Transit,2012,SuperWASP,Published Confirmed,false,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,4.41195,3.0E-6,-3.0E-6,false,0.11312557679914084,0.002684978260869558,-0.0027789380434782513,,14.796,0.897,-0.897,0,1.32,0.08,-0.08,0,165.2716,25.4264,-25.4264,0,0.52,0.08,-0.08,0,Mass,0.0,0.04802127868852457,-0.04109831850117093,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,1102,28,-27,0,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,Unknown,6230.0,80.0,-80.0,0,1.23,0.08,-0.08,0,1.11,0.25,-0.25,0,0.04,0.08140913811007251,-0.0808961578400829,0,[Fe/H],4.45,0.1,-0.1,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h48m33.56s,87.1398205,-63d59m17.98s,-63.9883286,175.631,0.59,-0.586,10.213,0.005,-0.005,8.944,0.021,-0.021,10.0721,3.05E-4,-3.05E-4,25/4/2018,2017-03,,2012-01-01,0.0,3.0,0.0
WASP-85 A b,WASP-85 A,1,2,1,Transit,2016,K2,Published Confirmed,false,<a refstr=MO__X10D_NIK_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....151..150M/abstract target=ref>Mo&#x10D;nik et al. 2016</a>,2.6556777,4.4E-7,-4.4E-7,false,0.039,0.001,-0.001,false,13.899,0.336,-0.336,0,1.24,0.03,-0.03,0,402.05495,20.65895,-20.65895,0,1.265,0.065,-0.065,0,Mass,0.0,0.04802127868852457,-0.04109831850117093,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,1452,6,-6,0,0,<a refstr=MO__X10D_NIK_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....151..150M/abstract target=ref>Mo&#x10D;nik et al. 2016</a>,G5 V,6112.0,27.0,-27.0,0,0.94,0.02,-0.02,0,1.09,0.08,-0.08,0,0.06199999999999998,0.08140913811007251,-0.0808961578400829,0,Unknown,4.392565130260518,0.05862208713272568,-0.05907801418439738,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h43m37.93s,175.9080328,+06d33m49.62s,6.5637842,141.887,1.229,-1.208,10.72,0.01,-0.01,8.733,0.026,-0.026,10.6241,9.59E-4,-9.59E-4,2/12/2019,2016-06,,2016-01-01,0.0,2.0,0.0
WASP-186 b,WASP-186,1,1,1,Transit,2020,SuperWASP,Published Confirmed,false,<a refstr=SCHANCHE_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.499..428S/abstract target=ref>Schanche et al. 2020</a>,5.026799,1.2E-5,-1.4E-5,false,0.06,0.0012,-0.0013,false,12.442,0.336,-0.336,0,1.11,0.03,-0.03,0,1341.2426,57.2094,-57.2094,0,4.22,0.18,-0.18,0,Mass,0.33,0.01,-0.01,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,1102,28,-27,0,0,<a refstr=SCHANCHE_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.499..428S/abstract target=ref>Schanche et al. 2020</a>,F,6361.0,105.0,-82.0,0,1.47,0.02,-0.02,0,1.22,0.07,-0.08,0,-0.08,0.14,-0.14,0,[Fe/H],4.19,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h15m58.87s,18.9953122,+21d37m00.86s,21.6169065,278.514,3.387,-3.307,10.81,0.009,-0.009,9.532,0.018,-0.018,10.6509,2.37E-4,-2.37E-4,10/12/2020,2020-09,,2020-01-01,0.0,3.0,0.0
WASP-38 b,WASP-38,1,1,1,Transit,2010,SuperWASP,Published Confirmed,false,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,6.87188,1.0E-5,-1.0E-5,false,0.11312557679914084,0.002684978260869558,-0.0027789380434782513,,13.787,0.673,-0.673,0,1.23,0.06,-0.06,0,1093.3352,114.4188,-114.4188,0,3.44,0.36,-0.36,0,Mass,0.03,0.0,0.0,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,1102,28,-27,0,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,Unknown,6180.0,50.0,-50.0,0,1.52,0.07,-0.07,0,1.76,0.28,-0.28,0,-0.02,0.08140913811007251,-0.0808961578400829,0,[Fe/H],4.25,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h15m50.33s,243.9597194,+10d01m56.68s,10.0324103,136.24,0.807,-0.798,9.391,0.003,-0.003,7.998,0.04,-0.04,9.20974,2.32E-4,-2.32E-4,25/4/2018,2017-03,,2010-01-01,0.0,3.0,0.0
XO-7 b,XO-7,1,1,1,Transit,2019,XO,Published Confirmed,false,<a refstr=CROUZET_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159...44C/abstract target=ref>Crouzet et al. 2020</a>,2.8641424,4.3E-6,-4.3E-6,false,0.04421,6.2E-4,-6.2E-4,false,15.39,0.291,-0.291,0,1.373,0.026,-0.026,0,225.34147,10.80622,-10.80622,0,0.709,0.034,-0.034,0,Mass,0.038,0.033,-0.033,0,1540.0,81.0,-81.0,0,1743,23,-23,0,0,<a refstr=CROUZET_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159...44C/abstract target=ref>Crouzet et al. 2020</a>,G0 V,6250.0,100.0,-100.0,0,1.48,0.02,-0.02,0,1.41,0.06,-0.06,0,0.432,0.057,-0.057,0,[Fe/H],4.25,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h29m54.74s,277.4780753,+85d13m59.95s,85.2333208,234.149,1.194,-1.181,10.521,0.006,-0.006,9.241,0.024,-0.024,10.4575,4.49E-4,-4.49E-4,13/1/2020,2020-02,,2019-01-01,0.0,18.0,0.0
TOI-663 d,TOI-663,1,1,3,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,false,<a refstr=COINTEPAS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...685A..19C/abstract target=ref>Cointepas et al. 2024</a>,7.1027268,2.97E-5,-2.79E-5,false,0.0576,0.0021,-0.0022,false,1.92,0.13,-0.13,0,0.171,0.012,-0.012,0,5.2,29.73406869479874,-29.30560558390571,1,0.01636,0.09352044160942088,-0.09218208047104992,1,Mass,0.09342613987473901,0.04802127868852457,-0.04109831850117093,0,12.9,2.4,-2.1,0,482,21,-21,0,0,<a refstr=COINTEPAS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...685A..19C/abstract target=ref>Cointepas et al. 2024</a>,M1 V,3681.0,70.0,-70.0,0,0.51,0.01,-0.01,0,0.51,0.01,-0.01,0,0.07,0.12,-0.12,0,[Fe/H],4.73,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h40m15.80s,160.0658525,-08d30m39.90s,-8.5110827,64.2308,0.1799,-0.1799,13.667,0.023,-0.023,9.607,0.021,-0.021,12.8191,5.15E-4,-5.15E-4,25/6/2024,2024-05,,2024-01-01,0.0,0.0,0.0
TOI-824 b,TOI-824,1,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,false,<a refstr=BURT_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..153B/abstract target=ref>Burt et al. 2020</a>,1.392978,1.8E-5,-1.7E-5,false,0.02177,3.2E-4,-3.2E-4,false,2.926,0.202,-0.191,0,0.261,0.018,-0.017,0,18.467,1.843,-1.875,0,0.0581,0.0058,-0.0059,0,Mass,0.09342613987473901,0.04802127868852457,-0.04109831850117093,0,412.0,51.0,-46.0,0,1253,38,-37,0,0,<a refstr=BURT_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..153B/abstract target=ref>Burt et al. 2020</a>,K4 V,4600.0,110.0,-100.0,0,0.69,0.03,-0.03,0,0.71,0.03,-0.03,0,-0.092,0.076,-0.077,0,[Fe/H],4.61,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14h48m39.71s,222.1654705,-57d35m19.92s,-57.5888666,63.9262,0.1435,-0.1428,11.314,0.015,-0.015,8.432,0.038,-0.038,10.7616,3.74E-4,-3.74E-4,17/9/2020,2020-10,,2020-01-01,0.0,0.0,0.0
TOI-663 c,TOI-663,1,1,3,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,false,<a refstr=COINTEPAS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...685A..19C/abstract target=ref>Cointepas et al. 2024</a>,4.6955507,9.5E-6,-9.4E-6,false,0.0437,0.0016,-0.0016,false,2.26,0.1,-0.1,0,0.202,0.009,-0.009,0,3.65,0.97,-0.97,0,0.01148,0.00305,-0.00305,0,Mass,0.09342613987473901,0.04802127868852457,-0.04109831850117093,0,22.3,4.2,-3.7,0,553,24,-24,0,0,<a refstr=COINTEPAS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...685A..19C/abstract target=ref>Cointepas et al. 2024</a>,M1 V,3681.0,70.0,-70.0,0,0.51,0.01,-0.01,0,0.51,0.01,-0.01,0,0.07,0.12,-0.12,0,[Fe/H],4.73,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h40m15.80s,160.0658525,-08d30m39.90s,-8.5110827,64.2308,0.1799,-0.1799,13.667,0.023,-0.023,9.607,0.021,-0.021,12.8191,5.15E-4,-5.15E-4,25/6/2024,2024-05,,2024-01-01,0.0,0.0,0.0
WASP-48 b,WASP-48,1,1,1,Transit,2011,SuperWASP,Published Confirmed,false,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,2.14363,3.0E-6,-3.0E-6,false,0.11312557679914084,0.002684978260869558,-0.0027789380434782513,,16.814,2.242,-2.242,0,1.5,0.2,-0.2,0,254.264,73.1009,-73.1009,0,0.8,0.23,-0.23,0,Mass,0.0,0.04802127868852457,-0.04109831850117093,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,1102,28,-27,0,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,Unknown,5920.0,150.0,-150.0,0,1.58,0.21,-0.21,0,0.88,0.36,-0.36,0,-0.12,0.08140913811007251,-0.0808961578400829,0,[Fe/H],4.03,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h24m38.97s,291.1623865,+55d28m22.90s,55.4730273,454.144,4.465,-4.381,11.647,0.019,-0.019,10.372,0.022,-0.022,11.523,3.24E-4,-3.24E-4,25/4/2018,2017-03,,2011-01-01,0.0,3.0,0.0
WASP-15 b,WASP-15,1,1,1,Transit,2009,SuperWASP,Published Confirmed,false,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,3.7521,1.0E-5,-1.0E-5,false,0.11312557679914084,0.002684978260869558,-0.0027789380434782513,,15.805,4.035,-4.035,0,1.41,0.36,-0.36,0,171.6282,92.1707,-92.1707,0,0.54,0.29,-0.29,0,Mass,0.0,0.04802127868852457,-0.04109831850117093,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,1102,28,-27,0,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,Unknown,6300.0,100.0,-100.0,0,1.48,0.38,-0.38,0,1.18,0.93,-0.93,0,-0.17,0.08140913811007251,-0.0808961578400829,0,[Fe/H],4.35,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h55m42.72s,208.9280111,-32d09m34.96s,-32.1597118,282.091,3.371,-3.294,10.972,0.01,-0.01,9.693,0.023,-0.023,10.797,6.16E-4,-6.16E-4,25/4/2018,2017-03,,2009-01-01,0.0,3.0,0.0
WASP-90 b,WASP-90,1,1,1,Transit,2016,SuperWASP,Published Confirmed,false,<a refstr=WEST_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...585A.126W/abstract target=ref>West et al. 2016</a>,3.916243,3.0E-6,-3.0E-6,false,0.0562,0.0012,-0.0012,false,18.271,1.009,-1.009,0,1.63,0.09,-0.09,0,200.2329,22.2481,-22.2481,0,0.63,0.07,-0.07,0,Mass,0.0,0.04802127868852457,-0.04109831850117093,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,1840,50,-50,0,0,<a refstr=WEST_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...585A.126W/abstract target=ref>West et al. 2016</a>,F6,6430.0,130.0,-130.0,0,1.98,0.09,-0.09,0,1.55,0.1,-0.1,0,0.11,0.14,-0.14,0,[Fe/H],4.03,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h02m07.67s,315.5319489,+07d03m22.61s,7.0562793,466.433,19.928,-18.384,11.618,0.034,-0.034,10.248,0.023,-0.023,11.4559,9.14E-4,-9.14E-4,20/1/2016,2016-01,,2016-01-01,0.0,3.0,0.0
WASP-169 b,WASP-169,1,1,1,Transit,2019,WASP-South,Published Confirmed,false,<a refstr=NIELSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.489.2478N/abstract target=ref>Nielsen et al. 2019</a>,5.6114118,9.2E-6,-9.2E-6,false,0.0681,0.0014,-0.0014,false,14.617,1.681,-0.818,0,1.304,0.15,-0.073,0,178.30263,19.38763,-19.38763,0,0.561,0.061,-0.061,0,Mass,0.0,0.04802127868852457,-0.04109831850117093,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,1604,74,-42,0,0,<a refstr=NIELSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.489.2478N/abstract target=ref>Nielsen et al. 2019</a>,F8,6110.0,101.0,-101.0,0,2.01,0.19,-0.09,0,1.34,0.08,-0.08,0,0.06,0.07,-0.07,0,[Fe/H],3.96,0.03,-0.08,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h29m32.94s,127.3872297,-12d56m41.17s,-12.9447683,627.066,14.159,-13.559,12.167,0.034,-0.034,10.483,0.025,-0.025,11.7206,2.66E-4,-2.66E-4,4/9/2019,2019-10,,2019-01-01,0.0,10.0,0.0
