Planet_Name,Host_Star,Default_Flag,Num_Stars,Num_Planets,Discovery_Method,Discovery_Year,Discovery_Facility,Solar_System_Type,Controversial_Flag,Reference_Name,Orbital_Period_Days,Orbital_Period_Error_Upper,Orbital_Period_Error_Lower,Orbital_Period_Limit_Flag,semi_major_axis,Semi_Major_Axis_Error_Upper,Semi_Major_Axis_Error_Lower,Semi_Major_Axis_Limit_Flag,radius,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,mass,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,Orbital_Eccentricity,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,Insolation_Flux,pl_insolerr1,pl_insolerr2,pl_insollim,temperature,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,Star_Temperature_K,st_tefferr1,st_tefferr2,st_tefflim,Star_Radius_Solar,st_raderr1,st_raderr2,st_radlim,Star_Mass_Solar,st_masserr1,st_masserr2,st_masslim,Star_Metallicity,st_meterr1,st_meterr2,st_metlim,st_metratio,Star_Surface_Gravity,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,System_Distance_PC,sy_disterr1,sy_disterr2,System_Visual_Magnitude,sy_vmagerr1,sy_vmagerr2,System_Infrared_Magnitude,sy_kmagerr1,sy_kmagerr2,System_Gaia_Magnitude,sy_gaiamagerr1,sy_gaiamagerr2,Row_Last_Update,Publication_Date,Release_Date,Discovery_Date,Discovery_Method_Index,Discovery_Facility_Index,Solar_System_Type_Index,features,scaledFeatures,prediction
HATS-76 b,HATS-76,1,1,1,Transit,2021,HATSouth,Published Confirmed,False,<a refstr=JORD_AACUTE_N_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..125J/abstract target=ref>Jord&aacute;n et al. 2022</a>,1.9416423,1.4e-06,-1.4e-06,False,0.02658,0.00021,-0.00029,False,12.094,0.347,-0.347,0,1.079,0.031,-0.031,0,835.57088,28.28673,-28.28673,0,2.629,0.089,-0.089,0,Mass,0.062,0.04802127868852457,-0.04109831850117093,1,129.8,3.58,-3.58,0,940,7,-7,0,0,<a refstr=JORD_AACUTE_N_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..125J/abstract target=ref>Jord&aacute;n et al. 2022</a>,Unknown,4016.0,17.0,-17.0,0,0.63,0.01,-0.01,0,0.66,0.02,-0.02,0,0.322,0.065,-0.049,0,[Fe/H],4.67,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h41m21.54s,70.3397665,-32d19m13.50s,-32.3204175,385.689,5.7415,-5.7415,16.68,0.2,-0.2,12.812,0.033,-0.033,15.7942,0.000623,-0.000623,13/12/2021,2022-03-01,,2021-01-01,0.0,4.0,0.0,"[12.094,835.57088,940.0,0.02658]","[2.1977849598999266,1.728609449112259,2.169655623271026,0.14315612504107122]",0
Kepler-128 b,Kepler-128,1,1,2,Transit,2013,Kepler,Published Confirmed,False,<a refstr=LELEU_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...669A.117L/abstract target=ref>Leleu et al. 2023</a>,15.0,0.013030851033519556,-0.009756004813780271,False,0.11312557679914084,0.002684978260869558,-0.0027789380434782513,,1.421,0.04,-0.04,0,0.127,0.004,-0.004,0,3.79,0.76,-0.66,0,0.01192,0.00239,-0.00208,0,Mass,0.09342613987473901,0.04802127868852457,-0.04109831850117093,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,1102,28,-27,0,1,<a refstr=LELEU_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...669A.117L/abstract target=ref>Leleu et al. 2023</a>,Unknown,6072.0,75.0,-75.0,0,1.66,0.04,-0.04,0,1.18,0.07,-0.07,0,0.06199999999999998,0.08140913811007251,-0.0808961578400829,0,Unknown,4.392565130260518,0.05862208713272568,-0.05907801418439738,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h49m58.14s,282.4922622,+43d58m48.88s,43.9802442,396.379,3.947,-3.872,11.693,0.018,-0.018,10.109,0.011,-0.011,11.2886,0.000563,-0.000563,10/6/2024,2023-01-01,,2013-01-01,0.0,1.0,0.0,"[1.421,3.79,1102.0,0.11312557679914084]","[0.2582315551527862,0.007840663154914471,2.543574996643267,0.6092783753800268]",1
TOI-2128 b,TOI-2128,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,False,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,16.34136,0.00013,-0.00013,False,0.127,0.003,-0.003,False,2.089,0.089,-0.076,0,0.186,0.008,-0.007,0,4.5,2.0,-2.0,0,0.01416,0.00629,-0.00629,0,Mass,0.0,0.04802127868852457,-0.04109831850117093,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,781,15,-14,0,0,<a refstr=MACDOUGALL_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...33M/abstract target=ref>MacDougall et al. 2023</a>,Unknown,5968.0,86.0,-84.0,0,1.12,0.02,-0.02,0,1.03,0.04,-0.04,0,-0.07,0.05,-0.057,0,[Fe/H],4.35,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h07m55.63s,256.9817998,+32d06m19.09s,32.1053027,36.578,0.0344,-0.0343,7.22142,0.023,-0.023,5.821,0.034,-0.034,7.06642,0.00021,-0.00021,23/7/2024,2024-06-01,,2024-01-01,0.0,0.0,0.0,"[2.089,4.5,781.0,0.127]","[0.37962401035479965,0.00930949451111217,1.8026606827390121,0.684004058698873]",1
HD 110067 g,HD 110067,1,3,6,Transit,2023,Multiple Observatories,Published Confirmed,False,<a refstr=LUQUE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023Natur.623..932L/abstract target=ref>Luque et al. 2023</a>,54.76992,0.0002,-0.0002,False,0.2621,0.0032,-0.0032,False,2.607,0.052,-0.052,0,0.233,0.005,-0.005,0,8.4,29.73406869479874,-29.30560558390571,1,0.02643,0.09352044160942088,-0.09218208047104992,1,Mass,0.09342613987473901,0.04802127868852457,-0.04109831850117093,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,440,6,-6,0,0,<a refstr=LUQUE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023Natur.623..932L/abstract target=ref>Luque et al. 2023</a>,K0.0 V,5266.0,64.0,-64.0,0,0.79,0.01,-0.01,0,0.8,0.04,-0.04,0,-0.2,0.04,-0.04,0,[Fe/H],4.54,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h39m21.41s,189.8392243,+20d01m38.42s,20.0273377,32.1585,0.0572,-0.0569,8.419,0.002,-0.002,6.492,0.018,-0.018,8.17208,0.000278,-0.000278,5/12/2023,2023-11-01,,2023-01-01,0.0,9.0,0.0,"[2.607,8.4,440.0,0.2621]","[0.4737576807060616,0.017377723087409383,1.0155834832332462,1.4116335731100365]",1
Kepler-131 b,Kepler-131,1,1,2,Transit,2014,Kepler,Published Confirmed,False,<a refstr=MARCY_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJS..210...20M/abstract target=ref> Marcy et al. 2014 </a>,16.092,0.013030851033519556,-0.009756004813780271,False,0.11312557679914084,0.002684978260869558,-0.0027789380434782513,,2.41,0.2,-0.2,0,0.215,0.018,-0.018,0,16.13,3.5,-3.5,0,0.051,0.011,-0.011,0,Mass,0.09342613987473901,0.04802127868852457,-0.04109831850117093,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,1102,28,-27,0,0,<a refstr=MARCY_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJS..210...20M/abstract target=ref> Marcy et al. 2014 </a>,Unknown,5685.0,74.0,-74.0,0,1.03,0.1,-0.1,0,1.02,0.06,-0.06,0,0.12,0.07,-0.07,0,[Fe/H],4.42,0.08,-0.08,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h14m07.41s,288.5308924,+40d56m32.54s,40.942373,228.678,1.431,-1.413,11.493,0.016,-0.016,10.079,0.017,-0.017,11.4904,0.000254,-0.000254,14/5/2014,2014-02-01,,2014-01-01,0.0,1.0,0.0,"[2.41,16.13,1102.0,0.11312557679914084]","[0.43795780993540795,0.03336936588094207,2.543574996643267,0.6092783753800268]",1
Lupus-TR-3 b,Lupus-TR-3,1,1,1,Transit,2007,Multiple Observatories,Published Confirmed,False,<a refstr=WELDRAKE_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008ApJ...675L..37W/abstract target=ref> Weldrake et al. 2008 </a>,3.91405,4e-05,-4e-05,False,0.0464,0.0007,-0.0007,False,9.976,0.785,-0.785,0,0.89,0.07,-0.07,0,257.431,57.207,-57.207,0,0.81,0.18,-0.18,0,Mass,0.0,0.04802127868852457,-0.04109831850117093,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,1102,28,-27,0,0,<a refstr=WELDRAKE_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008ApJ...675L..37W/abstract target=ref> Weldrake et al. 2008 </a>,Unknown,5000.0,150.0,-79.72743659420289,0,0.82,0.05,-0.047289972899729145,0,0.87,0.04,-0.07400000000000008,0,0.06199999999999998,0.08140913811007251,-0.0808961578400829,0,Unknown,4.392565130260518,0.05862208713272568,-0.05907801418439738,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h30m18.59s,232.5774696,-42d58m47.81s,-42.9799461,773.409,333.601,-179.29,19.6202,0.0561,-0.0561,15.068,0.149,-0.149,18.765,0.001706,-0.001706,14/5/2014,2008-03-01,,2007-01-01,0.0,9.0,0.0,"[9.976,257.431,1102.0,0.0464]","[1.8128909178073151,0.5325672181089148,2.543574996643267,0.2499038450679347]",0
POTS-1 b,POTS-1,1,1,1,Transit,2013,La Silla Observatory,Published Confirmed,False,<a refstr=KOPPENHOEFER_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013MNRAS.435.3133K/abstract target=ref> Koppenhoefer et al. 2013 </a>,3.1606296,1.57e-06,-1.57e-06,False,0.03734,0.0009,-0.0009,False,10.548,0.404,-0.527,0,0.941,0.036,-0.047,0,734.16,244.72,-244.72,0,2.31,0.77,-0.77,0,Mass,0.09342613987473901,0.04802127868852457,-0.04109831850117093,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,1102,28,-27,0,0,<a refstr=KOPPENHOEFER_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013MNRAS.435.3133K/abstract target=ref> Koppenhoefer et al. 2013 </a>,K5 V,4400.0,200.0,-200.0,0,0.59,0.02,-0.03,0,0.69,0.05,-0.05,0,-0.03,0.15,-0.15,0,[Fe/H],4.63,0.05,-0.05,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h34m26.09s,203.6087259,-66d34m52.19s,-66.5811639,747.959,46.4025,-46.4025,17.9083,0.0474,-0.0474,14.244,0.077,-0.077,17.2604,0.000824,-0.000824,14/5/2014,2013-11-01,,2013-01-01,0.0,14.0,0.0,"[10.548,734.16,1102.0,0.03734]","[1.9168377507048475,1.5188129978395801,2.543574996643267,0.2011079649749285]",0
TOI-1443 b,TOI-1443,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,False,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,23.540678,5.8e-05,-5.8e-05,False,0.147,0.003,-0.003,False,2.304,0.127,-0.101,0,0.206,0.011,-0.009,0,30.0,29.73406869479874,-29.30560558390571,1,0.09439,0.09352044160942088,-0.09218208047104992,1,Mass,0.0,0.04802127868852457,-0.04109831850117093,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,521,14,-12,0,0,<a refstr=MACDOUGALL_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...33M/abstract target=ref>MacDougall et al. 2023</a>,Unknown,5224.0,59.0,-58.0,0,0.75,0.03,-0.03,0,0.77,0.02,-0.03,0,-0.294,0.059,-0.059,0,[Fe/H],4.56,0.04,-0.05,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h49m35.68s,297.398678,+76d08m21.04s,76.1391776,85.8034,0.2059,-0.2049,10.675,0.008,-0.008,8.674,0.02,-0.02,10.4596,0.000291,-0.000291,22/7/2024,2024-06-01,,2024-01-01,0.0,0.0,0.0,"[2.304,30.0,521.0,0.147]","[0.4186949353075435,0.0620632967407478,1.2025431699193667,0.7917212332971207]",1
TOI-2714 b,TOI-2714,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,False,<a refstr=MANTOVAN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240907520M/abstract target=ref>Mantovan et al. 2024</a>,2.499387,4e-06,-4e-06,False,0.036,0.002,-0.002,False,13.72,0.7,-0.67,0,1.224,0.062,-0.06,0,228.0,33.0,-32.0,0,0.71737,0.10383,-0.10068,0,Mass,0.164,0.04802127868852457,-0.04109831850117093,1,486.9533952254641,39.427112299465236,-35.799064171123014,0,1603,65,-65,0,0,<a refstr=MANTOVAN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240907520M/abstract target=ref>Mantovan et al. 2024</a>,Unknown,5665.0,115.0,-115.0,0,1.25,0.05,-0.05,0,1.07,0.06,-0.06,0,0.3,0.11,-0.11,0,[Fe/H],4.25,0.27,-0.27,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h05m36.30s,61.4012482,-14d55m36.28s,-14.9267458,597.873,7.886,-7.686,13.468,0.16,-0.16,11.807,0.025,-0.025,13.2544,0.000241,-0.000241,3/10/2024,2024-09-01,,2024-01-01,0.0,0.0,0.0,"[13.72,228.0,1603.0,0.036]","[2.4932701876820733,0.4716810552296833,3.6999552809611225,0.1938909142768459]",0
HATS-71 b,HATS-71,1,1,1,Transit,2020,HATSouth,Published Confirmed,False,<a refstr=BAKOS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..267B/abstract target=ref>Bakos et al. 2020</a>,3.7955202,1e-06,-1e-06,False,0.03745,0.00015,-0.00015,False,11.478,0.202,-0.202,0,1.024,0.018,-0.018,0,117.5971,76.2792,-76.2792,0,0.37,0.24,-0.24,0,Mass,0.0,0.04802127868852457,-0.04109831850117093,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,587,2,-2,0,0,<a refstr=BAKOS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..267B/abstract target=ref>Bakos et al. 2020</a>,M3 V,3405.0,10.0,-10.0,0,0.48,0.01,-0.01,0,0.49,0.01,-0.01,0,0.17,0.036,-0.036,0,[Fe/H],4.77,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h02m12.45s,15.5518893,-61d45m22.08s,-61.7561333,140.225,0.865,-0.855,16.437,1.133,-1.133,11.727,0.025,-0.025,15.3512,0.000468,-0.000468,17/9/2020,2020-06-01,,2020-01-01,0.0,4.0,0.0,"[11.478,117.5971,587.0,0.03745]","[2.085842216779507,0.2432821237717131,1.3548806924043535,0.20170040943521886]",1
HATS-75 b,HATS-75,1,1,1,Transit,2021,HATSouth,Published Confirmed,False,<a refstr=JORD_AACUTE_N_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..125J/abstract target=ref>Jord&aacute;n et al. 2022</a>,2.7886556,1.1e-06,-1.1e-06,False,0.032742,0.000134,-9.9e-05,False,9.909,0.146,-0.146,0,0.884,0.013,-0.013,0,156.05375,12.39531,-12.39531,0,0.491,0.039,-0.039,0,Mass,0.064,0.04802127868852457,-0.04109831850117093,1,59.26,0.7,-0.7,0,772,2,-2,0,0,<a refstr=JORD_AACUTE_N_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..125J/abstract target=ref>Jord&aacute;n et al. 2022</a>,Unknown,3790.4,5.7,-5.7,0,0.58,0.0,0.0,0,0.6,0.01,-0.01,0,0.522,0.051,-0.028,0,[Fe/H],4.68,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h03m47.85s,60.9493919,-25d24m32.12s,-25.4089214,194.964,1.125,-1.111,15.689,0.24,-0.24,11.584,0.021,-0.021,14.9033,0.000422,-0.000422,13/12/2021,2022-03-01,,2021-01-01,0.0,4.0,0.0,"[9.909,156.05375,772.0,0.032742]","[1.8007153272406462,0.3228403397918824,1.7818873842183323,0.17634378653479135]",1
TOI-2525 b,TOI-2525,1,1,2,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,False,<a refstr=TRIFONOV_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230205694T/abstract target=ref>Trifonov et al. 2023</a>,23.2856,0.0017,-0.0017,False,0.1511,0.002,-0.002,False,8.676,0.112,-0.112,0,0.774,0.01,-0.01,0,26.69759,1.58914,-1.58914,0,0.084,0.005,-0.005,0,Mass,0.17,0.011,-0.01,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,1102,28,-27,0,1,<a refstr=TRIFONOV_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230205694T/abstract target=ref>Trifonov et al. 2023</a>,K8 V,5096.0,102.0,-102.0,0,0.79,0.03,-0.03,0,0.85,0.04,-0.04,0,0.14,0.05,-0.05,0,[Fe/H],4.58,0.2,-0.2,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h47m24.23s,86.8509737,-60d31m16.71s,-60.5213081,395.398,2.253,-2.229,14.216,0.092,-0.092,11.905,0.024,-0.024,14.012,0.000242,-0.000242,25/2/2023,2023-02-01,,2023-01-01,0.0,0.0,0.0,"[8.676,26.69759,1102.0,0.1511]","[1.5766481157674685,0.0552313483477607,2.543574996643267,0.8138032540897616]",1
KELT-16 b,KELT-16,1,2,1,Transit,2017,KELT,Published Confirmed,False,<a refstr=OBERST_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153...97O/abstract target=ref>Oberst et al. 2017</a>,0.9689951,2.4e-06,-2.4e-06,False,0.02044,0.00024,-0.00026,False,15.861,0.942,-0.751,0,1.415,0.084,-0.067,0,874.0325,50.8528,-47.6745,0,2.75,0.16,-0.15,0,Mass,0.0,0.04802127868852457,-0.04109831850117093,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,2453,55,-47,0,0,<a refstr=OBERST_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153...97O/abstract target=ref>Oberst et al. 2017</a>,F7 V,6236.0,54.0,-54.0,0,1.36,0.06,-0.05,0,1.21,0.04,-0.05,0,-0.002,0.086,-0.085,0,[Fe/H],4.25,0.03,-0.04,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h57m04.45s,314.2685227,+31d39m39.67s,31.6610186,444.586,5.574,-5.441,11.717,0.017,-0.017,10.642,0.016,-0.016,11.7959,0.000359,-0.000359,8/2/2017,2017-03-01,,2017-01-01,0.0,13.0,0.0,"[15.861,874.0325,2453.0,0.02044]","[2.882343910118467,1.8081779469519217,5.661877919025348,0.11008695243940918]",0
OGLE-TR-56 b,OGLE-TR-56,1,1,1,Transit,2002,OGLE,Published Confirmed,False,<a refstr=TORRES_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008ApJ...677.1324T/abstract target=ref> Torres et al. 2008 </a>,1.2119189,0.013030851033519556,-0.009756004813780271,False,0.02383,0.00046,-0.00051,False,15.278,1.031,-1.009,0,1.363,0.092,-0.09,0,441.77,57.21,-54.03,0,1.39,0.18,-0.17,0,Mass,0.09342613987473901,0.04802127868852457,-0.04109831850117093,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,2212,61,-63,0,0,<a refstr=TORRES_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008ApJ...677.1324T/abstract target=ref> Torres et al. 2008 </a>,Unknown,6050.0,100.0,-79.72743659420289,0,1.1072227151730265,0.04963392857142869,-0.047289972899729145,0,0.9801774622892632,0.07400892857142867,-0.07400000000000008,0,0.06199999999999998,0.08140913811007251,-0.0808961578400829,0,Unknown,4.392565130260518,0.05862208713272568,-0.05907801418439738,0,<a refstr=UDALSKI_ET_AL__2002 href=https://ui.adsabs.harvard.edu/abs/2002AcA....52..115U/abstract target=ref> Udalski et al. 2002 </a>,17h56m35.51s,269.1479583,-29d32m21.2s,-29.5392222,341.24317438112206,7.808041317204307,-7.289089382616482,15.3,0.06729211691762639,-0.06729211691762639,10.033434795918367,0.03329590017825322,-0.03329590017825322,11.844354284574461,0.0004340310283687937,-0.0004340310283687937,16/3/2022,2008-04-01,,2002-01-01,0.0,12.0,0.0,"[15.278,441.77,2212.0,0.02383]","[2.7763980996652124,0.9139234200386718,5.105615147527138,0.12834501353381217]",0
TOI-3894 b,TOI-3894,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,False,<a refstr=SCHULTE_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168...32S/abstract target=ref>Schulte et al. 2024</a>,4.33454,2.2e-06,-2.2e-06,False,0.05354,0.00061,-0.00085,False,15.278,0.616,-0.572,0,1.363,0.055,-0.051,0,260.61929,44.49598,-44.49598,0,0.82,0.14,-0.14,0,Mass,0.05,0.052,-0.035,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,1531,17,-15,0,0,<a refstr=SCHULTE_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168...32S/abstract target=ref>Schulte et al. 2024</a>,Unknown,6000.0,110.0,-110.0,0,1.5,0.06,-0.05,0,1.14,0.09,-0.07,0,0.021,0.085,-0.06,0,[Fe/H],4.14,0.04,-0.05,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h25m29.96s,201.3748265,+52d46m05.17s,52.7681036,417.365,4.02,-3.946,11.992,0.023,-0.023,10.479,0.019,-0.019,11.6943,0.000319,-0.000319,23/7/2024,2024-07-01,,2024-01-01,0.0,0.0,0.0,"[15.278,260.61929,1531.0,0.05354]","[2.7763980996652124,0.5391630777211002,3.533768892795682,0.28835887639950913]",0
HAT-P-4 b,HAT-P-4,1,2,1,Transit,2007,HATNet,Published Confirmed,False,<a refstr=TORRES_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008ApJ...677.1324T/abstract target=ref> Torres et al. 2008 </a>,3.056536,0.013030851033519556,-0.009756004813780271,False,0.04438,0.00081,-0.0015,False,14.28,0.549,-0.673,0,1.274,0.049,-0.06,0,213.255,10.488,-13.984,0,0.671,0.033,-0.044,0,Mass,0.0,0.04802127868852457,-0.04109831850117093,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,1686,30,-26,0,0,<a refstr=TORRES_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008ApJ...677.1324T/abstract target=ref> Torres et al. 2008 </a>,Unknown,5860.0,80.0,-79.72743659420289,0,1.1072227151730265,0.04963392857142869,-0.047289972899729145,0,0.9801774622892632,0.07400892857142867,-0.07400000000000008,0,0.06199999999999998,0.08140913811007251,-0.0808961578400829,0,Unknown,4.392565130260518,0.05862208713272568,-0.05907801418439738,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h19m57.89s,229.99122,+36d13m46.36s,36.229545,320.451,2.852,-2.802,11.118,0.01,-0.01,9.770001,0.02,-0.02,11.0634,0.000528,-0.000528,14/5/2014,2008-04-01,,2007-01-01,0.0,5.0,0.0,"[14.28,213.255,1686.0,0.04438]","[2.5950363177915454,0.44117694488160575,3.8915312562073936,0.23902441043351172]",0
TIC 237913194 b,TIC 237913194,1,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,False,<a refstr=SCHLECKER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..275S/abstract target=ref>Schlecker et al. 2020</a>,15.168865,1.8e-05,-1.8e-05,False,0.1207,0.0037,-0.0037,False,12.52,0.605,-0.527,0,1.117,0.054,-0.047,0,617.22586,29.24036,-28.92253,0,1.942,0.092,-0.091,0,Mass,0.575,0.011,-0.011,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,974,28,-27,0,0,<a refstr=SCHLECKER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..275S/abstract target=ref>Schlecker et al. 2020</a>,G3,5788.0,80.0,-80.0,0,1.09,0.01,-0.01,0,1.03,0.06,-0.06,0,0.14,0.05,-0.05,0,[Fe/H],4.38,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h29m46.99s,22.4458116,-60d44m23.67s,-60.7399096,306.063,2.051,-2.025,12.144,0.069,-0.069,10.485,0.021,-0.021,11.9371,0.000176,-0.000176,10/12/2020,2020-12-01,,2020-01-01,0.0,0.0,0.0,"[12.52,617.22586,974.0,0.1207]","[2.275199908876061,1.2769023901747754,2.248132528793595,0.6500731487004251]",0
